customer_id,name,email,country,age,signup_date,marketing_opt_in,n_orders,first_order_date,last_order_date,total_revenue,avg_order_value,n_sessions,sessions_with_purchase,sessions_without_purchase,avg_session_duration_min,total_session_revenue
12481,Paul Tucker,justinjones@example.com,JP,58,2025-09-06,True,2.0,2023-10-12 18:21:34,2025-09-07 18:35:56,145.16,72.58,4.0,2.0,2.0,68.87083333333334,145.16
12482,Jeffery Schneider,kpennington@example.net,NL,59,2021-06-18,True,1.0,2025-04-30 10:09:13,2025-04-30 10:09:13,112.54,112.54,5.0,1.0,4.0,100.34666666666666,112.54
12483,Donna Fisher,jeremiahpearson@example.net,JP,73,2020-10-19,True,2.0,2022-09-25 23:58:43,2022-11-15 14:34:45,118.37,59.185,5.0,2.0,3.0,79.8,118.37
12484,Lauren Freeman,stuart62@example.org,IN,67,2021-06-29,False,0.0,,,0.0,0.0,2.0,0.0,2.0,56.5,0.0
12485,Robert Curtis,alvaradocarol@example.net,BR,61,2020-09-07,True,2.0,2021-02-03 16:49:28,2022-04-14 18:26:04,124.38,62.19,9.0,2.0,7.0,53.827777777777776,124.38
12486,Morgan Hernandez,woodrachel@example.org,CA,68,2022-09-03,True,0.0,,,0.0,0.0,3.0,0.0,3.0,83.68333333333334,0.0
12487,Mary Nelson,yolandamoody@example.net,MX,58,2022-03-19,True,0.0,,,0.0,0.0,6.0,0.0,6.0,62.166666666666664,0.0
12488,Henry Sanchez,mark96@example.com,US,27,2021-11-19,True,2.0,2022-11-28 11:34:48,2025-03-16 00:58:22,71.41,35.705,6.0,2.0,4.0,59.230555555555554,71.41
12489,Taylor Anderson,qrios@example.net,DE,65,2024-02-09,True,4.0,2021-09-01 02:19:49,2025-04-07 00:46:02,375.1,93.775,9.0,4.0,5.0,32.138888888888886,375.1
12490,Dean Kelly,lindaherrera@example.com,NL,64,2021-10-08,False,1.0,2025-04-22 08:22:15,2025-04-22 08:22:15,66.22,66.22,4.0,1.0,3.0,97.79583333333333,66.22
12491,Ricky Wilcox,iarnold@example.com,AU,40,2023-07-02,False,4.0,2021-01-03 13:50:07,2024-09-23 23:37:16,852.9,213.225,8.0,4.0,4.0,53.33333333333333,852.9
12492,Michelle Davis,johnsontonya@example.com,CA,47,2021-06-06,True,2.0,2021-01-07 07:39:42,2024-11-06 17:54:49,204.12,102.06,9.0,2.0,7.0,40.303703703703704,204.12
12493,James Grant,jpena@example.net,BR,36,2021-07-12,True,3.0,2022-06-24 19:28:35,2025-01-30 23:42:04,401.72999999999996,133.91,6.0,3.0,3.0,95.16666666666667,401.72999999999996
12494,Sarah Thomas,teresa95@example.org,MX,35,2022-05-08,False,1.0,2020-01-11 14:40:51,2020-01-11 14:40:51,8.15,8.15,2.0,1.0,1.0,118.0,8.15
12495,Connie Chandler,rlambert@example.com,AE,57,2023-10-29,True,2.0,2021-02-10 15:48:51,2021-09-08 07:24:17,383.93,191.965,6.0,2.0,4.0,66.84166666666667,383.93
12496,Laura Harris,michaeladams@example.net,GB,53,2021-09-06,True,0.0,,,0.0,0.0,7.0,0.0,7.0,30.21904761904762,0.0
12497,Laura Hunt,austinlee@example.net,US,74,2023-08-14,True,1.0,2024-08-22 00:47:16,2024-08-22 00:47:16,27.14,27.14,4.0,1.0,3.0,45.108333333333334,27.14
12498,Kevin Lopez,zterry@example.com,SE,37,2020-02-03,True,2.0,2021-02-12 08:36:03,2022-01-19 08:31:13,245.60000000000002,122.80000000000001,2.0,2.0,0.0,69.5,245.60000000000002
12499,John Williams,schaefersamantha@example.com,BR,42,2023-10-29,True,0.0,,,0.0,0.0,5.0,0.0,5.0,67.4,0.0
12500,Pamela Davis,alexis44@example.net,FR,35,2022-11-03,False,0.0,,,0.0,0.0,7.0,0.0,7.0,45.81190476190476,0.0
12501,Julie Anderson,edwardsphillip@example.org,CA,39,2023-04-04,False,0.0,,,0.0,0.0,3.0,0.0,3.0,55.52222222222222,0.0
12502,Austin Taylor II,scottanderson@example.org,ES,42,2021-04-03,False,2.0,2021-07-08 17:38:12,2025-03-25 10:22:49,2111.21,1055.605,5.0,2.0,3.0,74.6,2111.21
12503,Teresa Forbes,martinsydney@example.com,BR,63,2025-07-01,False,0.0,,,0.0,0.0,4.0,0.0,4.0,64.76666666666667,0.0
12504,John Moore,kevinjackson@example.org,MX,53,2021-09-08,True,1.0,2023-09-11 18:56:01,2023-09-11 18:56:01,104.63,104.63,6.0,1.0,5.0,65.72777777777777,104.63
12505,Kimberly Fisher,brownjason@example.com,PL,26,2024-10-25,True,2.0,2020-07-13 01:22:31,2022-09-04 05:03:59,312.46999999999997,156.23499999999999,8.0,2.0,6.0,52.24166666666667,312.47
12506,Frank Serrano,blake21@example.org,DE,55,2021-04-21,False,1.0,2021-09-17 01:46:33,2021-09-17 01:46:33,106.51,106.51,2.0,1.0,1.0,67.5,106.51
12507,Kristy Hill,obrown@example.net,DE,34,2024-07-13,False,1.0,2021-12-19 11:22:03,2021-12-19 11:22:03,6.13,6.13,4.0,1.0,3.0,42.358333333333334,6.13
12508,Thomas Evans,dbrown@example.net,PL,34,2020-11-11,False,6.0,2022-02-15 12:26:14,2024-10-21 23:33:48,1258.1,209.6833333333333,10.0,6.0,4.0,47.255,1258.1
12509,Michael Miller MD,fnichols@example.net,US,61,2024-05-25,False,0.0,,,0.0,0.0,7.0,0.0,7.0,48.16428571428571,0.0
12510,Donald Butler,cjensen@example.com,BR,73,2020-08-31,False,1.0,2025-05-31 19:25:09,2025-05-31 19:25:09,82.39,82.39,5.0,1.0,4.0,50.0,82.39
12511,Heather Arnold,ohardy@example.net,FR,62,2022-04-18,False,7.0,2020-03-30 17:28:32,2025-02-07 08:55:34,823.86,117.69428571428571,11.0,7.0,4.0,60.47575757575758,823.86
12512,Chelsea Jackson,jbates@example.com,GB,51,2020-12-19,False,2.0,2024-04-21 11:53:33,2025-09-30 09:09:08,290.87,145.435,10.0,2.0,8.0,78.50666666666666,290.87
12513,Colleen Weiss,gregoryfrye@example.com,GB,23,2021-03-07,True,1.0,2024-05-17 12:54:52,2024-05-17 12:54:52,56.3,56.3,6.0,1.0,5.0,61.333333333333336,56.3
12514,Mrs. Amanda Lee,johnali@example.com,CA,61,2020-02-26,True,1.0,2021-05-07 19:24:42,2021-05-07 19:24:42,119.19,119.19,3.0,1.0,2.0,130.66666666666666,119.19
12515,Christopher Stuart,ucooper@example.net,GB,20,2023-07-26,True,2.0,2022-05-16 19:34:09,2023-07-27 06:10:41,34.69,17.345,6.0,2.0,4.0,34.0,34.69
12516,Christina Grant,susanyates@example.org,IN,24,2021-11-30,True,0.0,,,0.0,0.0,2.0,0.0,2.0,47.0,0.0
12517,Kristen Fleming,anna70@example.org,BR,71,2025-08-27,False,2.0,2020-09-01 00:04:29,2020-12-11 00:28:30,394.40999999999997,197.20499999999998,3.0,2.0,1.0,81.0,394.40999999999997
12518,Michael Williams,ncooper@example.org,NL,23,2022-10-08,False,2.0,2021-06-28 22:08:33,2022-08-17 13:40:06,73.49,36.745,8.0,2.0,6.0,64.77708333333334,73.49
12519,Gary Hall,roy48@example.org,CA,19,2022-08-15,False,4.0,2021-02-05 02:19:42,2023-11-27 21:17:19,481.43,120.3575,9.0,4.0,5.0,81.6148148148148,481.43
12520,Rachel Gilbert,clarkmatthew@example.com,DE,72,2024-02-08,False,3.0,2021-01-05 14:32:10,2021-09-15 04:57:54,320.9,106.96666666666665,9.0,3.0,6.0,62.22222222222222,320.9
12521,Tracey Mills,qwelch@example.com,MX,73,2025-04-16,True,2.0,2022-11-05 10:02:49,2024-07-02 18:55:29,721.35,360.675,6.0,2.0,4.0,68.36944444444445,721.35
12522,Dominique Lawrence,jamesgarcia@example.com,US,18,2025-02-03,False,2.0,2023-03-05 16:01:17,2023-04-10 21:52:15,287.47,143.735,4.0,2.0,2.0,96.0,287.47
12523,Pamela Warner,todddunn@example.org,SE,53,2023-07-28,False,0.0,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12524,Linda Roberts,perkinsmichelle@example.org,IN,50,2022-03-13,True,1.0,2020-06-06 04:46:43,2020-06-06 04:46:43,438.84,438.84,8.0,1.0,7.0,65.58541666666666,438.84
12525,Jason Bailey,traceygreen@example.net,AE,74,2020-07-20,True,0.0,,,0.0,0.0,5.0,0.0,5.0,53.65,0.0
12526,Michael Hernandez DDS,william17@example.net,JP,32,2023-07-15,False,1.0,2024-05-25 06:29:40,2024-05-25 06:29:40,41.36,41.36,9.0,1.0,8.0,54.79259259259259,41.36
12527,William Lopez,jenniferjoseph@example.com,US,47,2023-11-02,True,0.0,,,0.0,0.0,3.0,0.0,3.0,10.527777777777777,0.0
12528,Michael Browning,dylanstout@example.net,AU,61,2020-01-17,False,2.0,2022-09-29 14:37:01,2022-11-10 08:25:01,1038.36,519.18,7.0,2.0,5.0,66.10952380952381,1038.3600000000001
12529,Christine Perez,toddross@example.net,JP,55,2022-03-12,True,1.0,2023-10-30 20:07:54,2023-10-30 20:07:54,30.61,30.61,9.0,1.0,8.0,54.04814814814815,30.61
12530,Jason Meyers,brad35@example.net,FR,71,2021-09-22,True,4.0,2020-05-14 21:11:54,2025-05-02 00:09:06,357.77,89.4425,7.0,4.0,3.0,65.14285714285714,357.77
12531,Diana Taylor,courtneytyler@example.com,GB,33,2022-03-01,False,3.0,2020-05-01 15:11:53,2024-07-29 12:44:14,202.03,67.34333333333333,9.0,3.0,6.0,49.55555555555556,202.03
12532,Daniel Keller,andrew07@example.com,FR,58,2021-09-26,True,1.0,2023-10-25 16:33:29,2023-10-25 16:33:29,211.74,211.74,7.0,1.0,6.0,47.721428571428575,211.74
12533,Jacqueline Floyd,ijuarez@example.net,GB,48,2021-07-15,False,3.0,2021-08-08 12:46:08,2022-06-02 11:40:03,273.87,91.29,9.0,3.0,6.0,93.26666666666667,273.87
12534,Chris Chaney,hollymorton@example.org,AU,69,2023-07-19,False,2.0,2020-09-18 17:32:29,2024-06-06 15:26:43,243.89999999999998,121.94999999999999,3.0,2.0,1.0,61.333333333333336,243.89999999999998
12535,Kelsey Sanchez,danny98@example.net,US,65,2023-04-12,True,1.0,2025-02-11 03:18:19,2025-02-11 03:18:19,19.81,19.81,6.0,1.0,5.0,26.847222222222218,19.81
12536,Michael Moore,jose81@example.net,SE,20,2022-10-04,True,1.0,2025-06-28 13:41:40,2025-06-28 13:41:40,156.07,156.07,4.0,1.0,3.0,68.75,156.07
12537,Scott Graves,amandahale@example.org,AU,21,2024-04-08,True,0.0,,,0.0,0.0,7.0,0.0,7.0,57.81904761904762,0.0
12538,Andrea Reed,jonzhang@example.org,GB,52,2025-04-23,False,1.0,2021-12-18 02:37:17,2021-12-18 02:37:17,153.06,153.06,5.0,1.0,4.0,50.2,153.06
12539,Karina Wright,wrightsarah@example.net,NL,23,2025-04-11,False,2.0,2023-09-30 13:11:57,2023-11-16 07:13:38,148.49,74.245,7.0,2.0,5.0,60.57142857142857,148.49
12540,Lisa Weaver,obeard@example.org,AU,30,2024-01-24,True,1.0,2022-02-28 04:40:08,2022-02-28 04:40:08,508.37,508.37,5.0,1.0,4.0,72.22666666666666,508.37
12541,Dennis Turner,brownshaun@example.net,IN,71,2022-08-07,True,1.0,2024-03-12 02:55:31,2024-03-12 02:55:31,50.7,50.7,5.0,1.0,4.0,31.8,50.7
12542,William Cole,crystalsnyder@example.org,US,56,2025-04-20,True,1.0,2023-07-31 11:10:18,2023-07-31 11:10:18,44.73,44.73,7.0,1.0,6.0,37.102380952380955,44.73
12543,Michelle Williams,pnash@example.com,US,23,2020-01-07,True,2.0,2021-02-07 08:09:32,2021-04-11 20:28:16,190.78,95.39,5.0,2.0,3.0,77.0,190.78
12544,Gregory Hughes,nwhite@example.com,US,60,2024-01-06,True,1.0,2022-03-02 19:41:06,2022-03-02 19:41:06,322.17,322.17,3.0,1.0,2.0,80.66666666666667,322.17
12545,Erik Watts,rojasrichard@example.net,FR,49,2025-04-07,True,2.0,2022-03-24 20:13:23,2022-07-05 08:05:58,65.37,32.685,5.0,2.0,3.0,96.6,65.37
12546,Stephanie Henderson,david76@example.net,BR,39,2025-02-14,True,2.0,2021-10-25 22:53:49,2023-10-06 02:04:09,226.81,113.405,7.0,2.0,5.0,48.42857142857143,226.81
12547,Gregory Leblanc,cweber@example.org,MX,39,2023-03-05,False,1.0,2021-07-16 23:28:05,2021-07-16 23:28:05,47.19,47.19,4.0,1.0,3.0,54.233333333333334,47.19
12548,Jesse Matthews,heathermedina@example.org,ES,36,2024-12-30,True,0.0,,,0.0,0.0,3.0,0.0,3.0,60.12222222222223,0.0
12549,Craig Wilcox,vwatkins@example.net,NL,69,2023-09-20,False,0.0,,,0.0,0.0,4.0,0.0,4.0,36.5,0.0
12550,Kenneth Jones,taylorpamela@example.com,MX,62,2025-09-13,True,3.0,2022-05-01 04:34:48,2023-10-16 21:25:27,248.42000000000002,82.80666666666667,8.0,3.0,5.0,82.775,248.42000000000002
12551,Andrea Lopez,phillipssheila@example.net,AE,52,2021-05-12,False,1.0,2023-11-20 14:58:18,2023-11-20 14:58:18,79.45,79.45,8.0,1.0,7.0,49.57291666666667,79.45
12552,Katherine Riggs,alyssa83@example.com,US,28,2024-04-23,True,1.0,2024-10-30 11:19:36,2024-10-30 11:19:36,30.71,30.71,5.0,1.0,4.0,50.4,30.71
12553,Yolanda Park,anna98@example.net,IN,25,2024-05-18,True,1.0,2020-12-05 14:55:01,2020-12-05 14:55:01,86.04,86.04,5.0,1.0,4.0,65.0,86.04
12554,Miss Rachel Johnston,richard70@example.net,NL,42,2023-07-26,False,3.0,2020-06-06 05:44:33,2024-07-09 13:14:27,387.35,129.11666666666667,6.0,3.0,3.0,63.0,387.35
12555,Elizabeth Campos,allisonjackson@example.net,US,73,2022-01-12,True,2.0,2020-08-19 20:46:15,2023-11-30 04:15:32,335.12,167.56,8.0,2.0,6.0,67.94583333333333,335.12
12556,Kristen Houston,kelly02@example.com,DE,43,2025-10-12,True,2.0,2023-04-15 20:58:32,2025-07-16 23:51:17,62.480000000000004,31.240000000000002,6.0,2.0,4.0,64.78611111111111,62.480000000000004
12557,Alicia Hall,smithcody@example.org,SG,72,2020-06-01,False,4.0,2022-05-20 19:53:09,2025-09-17 01:47:37,498.77,124.6925,7.0,4.0,3.0,36.42857142857143,498.77
12558,Christopher Hickman,rosssarah@example.com,IN,54,2020-02-17,True,1.0,2020-03-19 02:49:22,2020-03-19 02:49:22,40.96,40.96,9.0,1.0,8.0,40.55555555555556,40.96
12559,Kathleen Garner,brownbrett@example.net,SE,69,2023-05-26,True,2.0,2022-09-05 22:50:08,2024-06-09 17:49:53,116.2,58.1,7.0,2.0,5.0,57.607142857142854,116.2
12560,Brandy Gordon,rharrell@example.net,GB,27,2022-07-12,True,3.0,2020-03-05 01:17:07,2021-12-14 18:36:30,291.31,97.10333333333334,9.0,3.0,6.0,58.98148148148149,291.31
12561,Richard Nelson,wmueller@example.com,US,27,2023-02-22,False,4.0,2021-09-01 01:45:40,2025-04-21 07:04:19,332.2,83.05,5.0,4.0,1.0,89.4,332.2
12562,Jennifer Anderson,stonebrooke@example.org,AU,21,2024-05-14,False,4.0,2020-10-03 19:28:23,2025-01-10 22:02:58,410.37,102.5925,8.0,4.0,4.0,54.5,410.36999999999995
12563,Brian Hall,moniquehamilton@example.com,IN,70,2022-04-08,True,0.0,,,0.0,0.0,3.0,0.0,3.0,67.66666666666667,0.0
12564,Craig Shelton,ryan09@example.org,MX,21,2024-05-04,True,0.0,,,0.0,0.0,4.0,0.0,4.0,42.5,0.0
12565,Nicole Greene,lbarron@example.net,GB,55,2021-04-25,False,5.0,2020-01-01 14:52:36,2025-01-31 09:23:06,1040.48,208.096,10.0,5.0,5.0,73.55166666666666,1040.48
12566,Michael Monroe,sarah05@example.net,JP,52,2025-08-22,True,0.0,,,0.0,0.0,4.0,0.0,4.0,60.5,0.0
12567,Sabrina Gallagher,aliciaclark@example.com,FR,25,2023-01-22,True,1.0,2021-06-26 08:42:02,2021-06-26 08:42:02,15.46,15.46,4.0,1.0,3.0,43.7,15.46
12568,Stephanie Kirk,hallmia@example.com,FR,73,2022-01-23,False,2.0,2020-08-21 05:27:55,2023-06-15 20:05:35,207.42000000000002,103.71000000000001,6.0,2.0,4.0,63.666666666666664,207.42000000000002
12569,Robin Robles,kristinajohnson@example.net,JP,68,2020-12-19,True,2.0,2022-01-25 10:02:42,2024-05-17 10:07:51,92.94999999999999,46.474999999999994,3.0,2.0,1.0,51.333333333333336,92.94999999999999
12570,Matthew Duke,qponce@example.com,AU,65,2021-04-29,True,0.0,,,0.0,0.0,3.0,0.0,3.0,77.0,0.0
12571,Steven Thomas,tpaul@example.net,FR,24,2024-08-12,False,3.0,2020-03-09 20:26:01,2023-11-11 04:55:09,804.6300000000001,268.21000000000004,6.0,3.0,3.0,56.605555555555554,804.6300000000001
12572,Darlene Willis,kiaramorgan@example.net,AE,53,2025-01-20,False,3.0,2021-11-23 10:29:33,2024-03-27 17:39:21,598.7900000000001,199.5966666666667,5.0,3.0,2.0,65.4,598.7900000000001
12573,Carol Martin,orobinson@example.com,ES,48,2020-12-31,True,1.0,2024-12-29 11:44:44,2024-12-29 11:44:44,39.3,39.3,8.0,1.0,7.0,83.76666666666667,39.3
12574,Barbara Walker,richard86@example.net,FR,27,2022-11-20,False,2.0,2025-01-14 08:22:23,2025-04-23 15:02:52,463.82000000000005,231.91000000000003,8.0,2.0,6.0,72.5,463.82000000000005
12575,William Stephenson,hornejoseph@example.org,PL,70,2023-01-05,False,3.0,2021-03-15 07:52:54,2024-04-15 22:45:25,324.59,108.19666666666666,7.0,3.0,4.0,78.34523809523809,324.59
12576,Gary Rivera,waynelewis@example.org,BR,33,2025-03-31,False,4.0,2020-07-18 23:36:48,2025-02-13 06:27:42,1732.86,433.215,9.0,4.0,5.0,56.40185185185185,1732.86
12577,Dominique Wilkinson,qgarcia@example.com,FR,53,2024-10-11,True,4.0,2020-11-07 03:21:40,2025-07-24 06:27:51,468.49,117.1225,6.0,4.0,2.0,76.43611111111112,468.49
12578,Brian Taylor,whitneyjohn@example.net,MX,60,2021-11-29,True,1.0,2021-03-11 04:39:02,2021-03-11 04:39:02,192.35,192.35,7.0,1.0,6.0,91.99761904761905,192.35
12579,Henry Rowe,tiffany48@example.org,DE,22,2022-06-03,False,3.0,2021-07-16 09:47:17,2022-12-13 08:32:56,750.39,250.13,8.0,3.0,5.0,52.75,750.39
12580,Robert Knox,amanda69@example.com,FR,19,2024-02-12,False,0.0,,,0.0,0.0,6.0,0.0,6.0,70.54722222222222,0.0
12581,Michael Perez,steven62@example.net,ES,53,2024-07-27,True,4.0,2021-07-15 12:35:09,2025-04-12 23:18:08,395.84,98.96,11.0,4.0,7.0,66.12878787878788,395.84
12582,Stanley Mueller,maryhartman@example.org,US,20,2023-11-08,True,2.0,2023-01-28 17:06:03,2023-11-12 07:16:37,193.61,96.805,4.0,2.0,2.0,73.5,193.61
12583,Alison Anderson,lmendoza@example.com,US,70,2023-06-26,True,0.0,,,0.0,0.0,3.0,0.0,3.0,52.555555555555564,0.0
12584,William Smith,nicholas06@example.net,NL,36,2024-03-06,True,1.0,2023-10-26 00:29:44,2023-10-26 00:29:44,218.32,218.32,2.0,1.0,1.0,52.0,218.32
12585,Brian Floyd,estradaanthony@example.org,CA,58,2022-03-29,False,1.0,2021-08-09 04:02:28,2021-08-09 04:02:28,122.5,122.5,6.0,1.0,5.0,58.333333333333336,122.5
12586,Katie Brown,jacksonfrank@example.net,ZA,42,2022-07-29,True,0.0,,,0.0,0.0,4.0,0.0,4.0,39.2125,0.0
12587,Zachary Jones,dsanders@example.com,US,26,2023-05-10,True,2.0,2020-01-09 08:24:19,2020-04-08 03:50:02,382.69,191.345,2.0,2.0,0.0,111.0,382.69
12588,Jordan Nunez,andersonkerri@example.org,US,46,2023-09-28,False,2.0,2022-01-21 00:03:59,2022-07-30 09:34:17,537.67,268.835,3.0,2.0,1.0,36.666666666666664,537.67
12589,Maria Nicholson,rmora@example.org,DE,35,2025-08-08,True,0.0,,,0.0,0.0,4.0,0.0,4.0,30.25,0.0
12590,Alicia Martinez,wwells@example.net,CA,55,2022-03-20,False,2.0,2022-05-08 20:24:35,2022-08-08 02:03:25,99.66,49.83,4.0,2.0,2.0,88.0,99.66
12591,Allen Rush,derek33@example.net,BR,31,2020-02-09,True,2.0,2021-04-25 17:08:39,2025-03-27 15:30:55,153.73000000000002,76.86500000000001,5.0,2.0,3.0,49.4,153.73000000000002
12592,James Hernandez,dstout@example.org,US,35,2025-10-07,True,3.0,2020-09-08 03:47:35,2025-03-02 11:51:37,232.3,77.43333333333334,7.0,3.0,4.0,81.02380952380952,232.3
12593,Wendy Welch,kramermatthew@example.net,AE,64,2022-09-06,True,2.0,2023-09-06 23:58:37,2024-06-26 16:44:38,493.61,246.805,8.0,2.0,6.0,72.25,493.61
12594,Charles Dixon,plee@example.net,JP,50,2023-12-02,False,2.0,2021-07-31 00:06:27,2025-09-10 15:41:35,34.82,17.41,7.0,2.0,5.0,63.92857142857143,34.82
12595,Peggy Hanson MD,kenneth22@example.com,DE,44,2021-02-09,True,0.0,,,0.0,0.0,3.0,0.0,3.0,21.755555555555556,0.0
12596,Brandon Hoover,martinanthony@example.org,GB,68,2024-03-20,True,3.0,2020-09-28 13:08:58,2025-05-13 23:22:39,465.17999999999995,155.05999999999997,6.0,3.0,3.0,61.666666666666664,465.17999999999995
12597,Kelly Pitts,qlucero@example.net,AU,61,2022-03-11,True,1.0,2024-03-11 16:37:07,2024-03-11 16:37:07,70.63,70.63,7.0,1.0,6.0,77.17380952380952,70.63
12598,Peter Bentley,brownjamie@example.net,AU,23,2022-08-13,False,1.0,2021-10-03 02:33:22,2021-10-03 02:33:22,77.72,77.72,9.0,1.0,8.0,35.22222222222222,77.72
12599,Joseph Richards,millermary@example.org,PL,35,2023-08-05,True,2.0,2022-12-13 12:24:23,2024-07-21 20:09:36,437.19,218.595,8.0,2.0,6.0,48.9875,437.19
12600,Julie Moyer,vcastaneda@example.net,FR,65,2024-03-15,False,2.0,2020-07-18 09:16:26,2023-01-28 02:14:48,121.67000000000002,60.83500000000001,9.0,2.0,7.0,58.111111111111114,121.67000000000002
12601,Michael Barnes,stevensmichael@example.com,FR,68,2025-05-02,True,2.0,2021-04-27 11:53:13,2023-08-17 03:54:22,179.14,89.57,7.0,2.0,5.0,89.57142857142857,179.14
12602,Lisa Parker,kathleenortiz@example.org,US,61,2022-02-23,False,1.0,2025-10-05 13:29:19,2025-10-05 13:29:19,49.44,49.44,4.0,1.0,3.0,55.891666666666666,49.44
12603,Jennifer Phillips,dturner@example.org,CA,38,2023-11-30,True,3.0,2021-02-16 07:11:14,2022-12-15 11:57:13,508.52,169.50666666666666,12.0,3.0,9.0,49.43194444444444,508.52
12604,Patricia Ortega,emilyellis@example.org,JP,33,2024-02-06,True,0.0,,,0.0,0.0,5.0,0.0,5.0,77.6,0.0
12605,Michael Bean,conniebriggs@example.org,US,40,2021-05-08,True,1.0,2023-12-17 06:47:32,2023-12-17 06:47:32,40.69,40.69,3.0,1.0,2.0,2.3333333333333335,40.69
12606,Emily Mullen,eric64@example.com,SG,21,2022-04-21,True,1.0,2021-01-24 22:28:45,2021-01-24 22:28:45,18.56,18.56,6.0,1.0,5.0,66.41388888888889,18.56
12607,Barbara Silva,tiffanymorse@example.net,GB,54,2020-10-21,True,3.0,2020-03-14 00:13:51,2023-09-15 14:25:10,699.81,233.26999999999998,6.0,3.0,3.0,39.5,699.81
12608,Mary Flores,evanssamuel@example.net,US,34,2024-07-11,False,0.0,,,0.0,0.0,7.0,0.0,7.0,60.0,0.0
12609,Angela Anderson,jasongonzalez@example.net,GB,54,2021-06-15,False,0.0,,,0.0,0.0,4.0,0.0,4.0,42.5,0.0
12610,Colleen Johnson,vgentry@example.org,US,26,2023-01-17,False,2.0,2021-02-16 20:01:09,2024-01-24 03:20:24,88.56,44.28,9.0,2.0,7.0,59.111111111111114,88.56
12611,David Jackson,hamiltonalyssa@example.net,AU,24,2021-10-23,False,2.0,2024-12-25 11:16:46,2025-10-24 20:47:23,418.81,209.405,6.0,2.0,4.0,60.333333333333336,418.81
12612,Rebecca Harris,gonzalezpaul@example.com,ES,57,2021-12-12,True,2.0,2020-05-25 23:04:51,2024-02-10 02:42:27,394.27,197.135,5.0,2.0,3.0,61.373333333333335,394.27
12613,Janet Terry,jenna81@example.net,IN,53,2020-06-26,True,4.0,2020-01-17 15:46:54,2023-03-11 06:53:11,714.98,178.745,11.0,4.0,7.0,58.9030303030303,714.98
12614,Scott Willis,barbaraross@example.com,NL,24,2020-07-12,False,0.0,,,0.0,0.0,5.0,0.0,5.0,56.663333333333334,0.0
12615,Christina Short,rodneymcbride@example.org,FR,58,2020-02-26,False,2.0,2022-11-15 15:49:12,2022-12-23 09:59:35,423.10999999999996,211.55499999999998,10.0,2.0,8.0,66.41166666666666,423.10999999999996
12616,William Rush,vgordon@example.com,IN,33,2022-04-26,True,1.0,2022-11-10 12:59:16,2022-11-10 12:59:16,229.0,229.0,4.0,1.0,3.0,83.18333333333334,229.0
12617,Christopher Sellers,ulong@example.org,SE,28,2021-08-23,False,1.0,2020-06-07 04:20:28,2020-06-07 04:20:28,90.36,90.36,5.0,1.0,4.0,42.556666666666665,90.36
12618,Richard Bradley,unavarro@example.com,GB,65,2022-05-10,False,2.0,2021-01-08 11:56:41,2025-04-25 13:01:07,318.13,159.065,4.0,2.0,2.0,69.3875,318.13
12619,Judith Taylor,deleonmichelle@example.org,IN,39,2021-07-20,True,1.0,2022-02-21 02:24:10,2022-02-21 02:24:10,106.96,106.96,4.0,1.0,3.0,107.5,106.96
12620,Douglas Elliott,vrowe@example.org,IN,53,2021-02-04,True,1.0,2023-12-31 08:15:40,2023-12-31 08:15:40,47.44,47.44,5.0,1.0,4.0,48.2,47.44
12621,Michael Brown,wrightjessica@example.com,US,33,2020-07-18,True,1.0,2020-06-29 03:41:13,2020-06-29 03:41:13,269.5,269.5,4.0,1.0,3.0,54.53333333333333,269.5
12622,Dillon Miller,benjaminjohnson@example.org,IN,46,2022-12-24,True,2.0,2020-09-02 23:34:39,2021-08-23 23:54:27,268.34000000000003,134.17000000000002,4.0,2.0,2.0,62.5,268.34000000000003
12623,Morgan Sweeney,suzanne64@example.com,AE,36,2024-02-02,False,0.0,,,0.0,0.0,4.0,0.0,4.0,33.0875,0.0
12624,James Bridges,daniel08@example.net,CA,44,2024-07-01,True,4.0,2021-11-18 15:03:22,2023-09-05 22:20:25,753.63,188.4075,8.0,4.0,4.0,59.875,753.63
12625,Kathryn Copeland,yatesmonica@example.com,IN,70,2020-01-17,False,1.0,2025-01-05 08:40:42,2025-01-05 08:40:42,195.53,195.53,4.0,1.0,3.0,54.0,195.53
12626,Bryan Rivera,lisa47@example.net,PL,43,2024-01-30,True,3.0,2020-10-02 20:18:37,2024-04-15 10:58:02,140.73,46.91,9.0,3.0,6.0,62.111111111111114,140.73
12627,Larry Ross MD,brandon10@example.net,US,54,2020-01-05,False,2.0,2023-01-28 01:55:03,2025-07-04 22:38:21,126.16,63.08,8.0,2.0,6.0,76.3375,126.16
12628,Daniel Gillespie,woodardheather@example.com,ES,55,2021-08-20,True,2.0,2023-12-31 21:37:12,2024-07-13 22:14:48,590.3,295.15,6.0,2.0,4.0,40.266666666666666,590.3
12629,David Blanchard,twebster@example.com,NL,35,2022-09-05,False,4.0,2021-08-15 21:38:15,2025-04-28 14:33:54,237.66,59.415,6.0,4.0,2.0,79.5,237.66
12630,Matthew Bishop,howardlonnie@example.com,MX,36,2023-11-02,False,0.0,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0
